id,win_date,account_name,salesforce_accountid,rep_name,opportunity_name,opportunity_stage,gtmx_team,account_prospecting_notes,opportunity_type,opportunity_software_mrr,line_items
e775f70f9d311a12f701dd2fa8bfb57c,2026-03-11,,0014W00003PmeeeQAB,Rachel Ibrahim,Guest Pro - Nicolosis - #GuestPro #GTMx #WillAndrews #Growth,Closed - Lost,false,,Existing Business (Upsell),,
4b46f7a58c5d736200d8d4797d0db50a,2026-03-11,,001PV00002APdxcYAD,Rachel Ibrahim,Guest Pro - Pizzabilities Santee - #GuestPro #GTMx #WillAndrews #Growth,Closed - Lost,false,,Existing Business (Upsell),,
af80e2597769c7b261b6d231427ddab4,2026-03-11,,0014W00003JUyKZQA1,Sara Geiken,Lolita's Kearny Mesa #GuestPro,Closed - Lost,false,,Existing Business (Upsell),,
90c033e84f27da602284af3d8e3261d2,2026-03-11,,001PV00001mTTyXYAW,Rachel Ibrahim,Guest Pro - Pizzabilities #2 - #GuestPro #GTMx #WillAndrews #Growth,Closed - Lost,false,,Existing Business (Upsell),,
21899d49f3eb8efa49098be5e3869bfe,2026-03-11,SmokeShow Southern Style BBQ - Truck 3,001PV00001XIXPmYAP,Max Baker,SmokeShow Southern Style BBQ - Truck 3 - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,197.5,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Cellular for Router Monthly Subscription ($40.00), Gift Card Program Monthly Subscription ($36.00), Kitchen Impact Printer ($0.00), Loyalty Program Monthly Subscription ($36.00), Marketing ($0.00), Marketing Monthly Subscription ($54.00), Onboarding Recap ($0.00), Pronto 8 Port Switch POE ($0.00), Pronto Router ($0.00), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($7.20), Scheduling Pro ($0.00), Self Install ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($24.30), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Kitchen Printer ($0.00), Toast Marketing Essentials ($0.00), Toast Welcome Kit ($0.00)"
84ff48486c4af07ec5ff5c0c77257086,2026-03-11,Arôme - Parent Account,001PV00002qVQYjYAO,Kyle Wearner,Arôme - Parent Account - Payroll - [3MF],Closed Won,Guest Pro,,Payroll,49.0,"Payroll ($0.00), Payroll Essentials Onboarding ($187.50), Toast Payroll Essentials - Monthly Software Minimum per Location ($49.00)"
462a355139c13083e65db2d672cb6ede,2026-03-11,Minuti Coffee - Memorial,001PV00000gSUJAYA4,Cole Lelli,Minuti Coffee - Memorial - Ads,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
174cf233131737ae6b91551f02b4fa25,2026-03-11,Ideal's Sandwich and Grocery,0014W00002RozW8QAJ,Gillian Shepherd,Handheld add on,Closed - Lost,Guest Pro,,Existing Business (Upsell),42.5,"Handheld Monthly Software Subscription ($42.50), Toast Go 2 Handheld ($449.10), Toast Go Handheld G2 ($0.00)"
f9c8f232e377c8f756b88a46f259a086,2026-03-11,Full Circle Saloon,0014W000033tLecQAE,Carlita Jimenez,Amendment for contract #00798232 - 2 Cash Drawers,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"19"" x 15"" Cash Drawer ($0.00), Cash Drawer ($0.00)"
7c615a327fb8703f0019630ed8ff131d,2026-03-11,Pools,001PV00002zhD5uYAE,Gillian Shepherd,Pools,13. Booked - Need Info to Onboard,Guest Pro,,New Business,74.0,"4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Cellular for Toast Go Monthly Subscription ($20.00), Onboarding Recap ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($54.00), Toast Classroom Live and On-Demand ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi + Cellular (US) ($374.50), Virtual-Led Install ($200.00)"
f0a9b841e21eaa78be402ed287d8ab98,2026-03-11,Gus's Pizza Shop NEW,001PV00002bolevYAA,Katrina Hayes,Amendment for contract #00768154,3. Demo Scheduled,Guest Pro,,Existing Business (Upsell),0.0,
c9140a78d3fb5adf5f9997a3013f8f99,2026-03-11,All Stars Bakery & Ice Cream - Parent Account,001PV00002zggwNYAQ,Katrina Hayes,All Stars Bakery & Ice Cream - Payroll - Parent,Closed - Lost,Guest Pro,,Payroll,0.0,
f132ba6e805e26c7460f819678a6599f,2026-03-11,Apple Tree,001PV00002xEC81YAG,Bryn Burton,Apple Tree,16. Closed - Onboarded,Guest Pro,,New Business,190.0,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Handheld Monthly Software Subscription ($100.00), Kitchen Impact Printer ($0.00), Menu Template ($62.50), Onboarding Recap ($0.00), Pronto 8 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Routers ($0.00), Self Install ($0.00), Software Monthly Subscription ($90.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($0.00), Toast Kitchen Printer ($0.00), Toast Welcome Kit ($0.00)"
e6ea0826acfb708d713255c70e3cbd31,2026-03-11,,001PV00002wmOLmYAM,Joanna Grafas,Gambril's,Closed - Lost,Guest Pro,,New Business,0.0,
14098cf868ddf18a177211311e43cd1f,2026-03-11,,001PV00002dWeAwYAK,Gillian Shepherd,Ideals Bakery,Closed - Lost,Guest Pro,,New Business,0.0,
6594f4396010f1bb6cb683f7912f9344,2026-03-11,Bobby's Hot & Cheesy Roanoke,0014W000037YYeNQAW,Ethan Burstein,Amendment for contract #00777923,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),149.25,"Toast Tables ($0.00), Toast Tables Plus (Reservations + Waitlist) ($149.25)"
6398aa972d74233aa07dcb1f58c1a7bc,2026-03-11,Peace of Mind Cafe,0013c00001nnsXQAAY,Katrina Hayes,Amendment for contract #00674563,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),157.25,"API Monthly Subscription ($0.00), Gift Card Program Monthly Subscription ($42.50), Loyalty Program Monthly Subscription ($42.50), Marketing ($0.00), Marketing Monthly Subscription ($63.75), SMS Marketing Base Subscription - 500 Monthly Texts ($8.50), Toast Advertising Essentials ($0.00), Toast Marketing Essentials ($0.00)"
e775f70f9d311a12f701dd2fa8bfb57c,2026-03-11,Nicolosi's Italian Restaurant - Mira Mesa,0014W00003PmeeeQAB,Rachel Ibrahim,Guest Pro - Nicolosis - #GuestPro #GTMx #WillAndrews #Growth,Closed - Lost,Guest Pro,,Existing Business (Upsell),150.0,Managed Marketing Services ($150.00)
94a2c55f5d2bee81aa6ba43e0989fe11,2026-03-11,Woody Creek Tavern,0013c00001ui1SsAAI,Zack Berkowitz,Woody Creek Tavern - Tips Manager,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),79.0,Toast Tips Manager ($79.00)
90c033e84f27da602284af3d8e3261d2,2026-03-11,Pizzabilites,001PV00001mTTyXYAW,Rachel Ibrahim,Guest Pro - Pizzabilities #2 - #GuestPro #GTMx #WillAndrews #Growth,Closed - Lost,Guest Pro,,Existing Business (Upsell),150.0,Managed Marketing Services ($150.00)
71280eab083f59b4da42b1933bc6a9c9,2026-03-11,,0014W000037YpMGQA0,Carlita Jimenez,Lido's Italian Foods - SMB POS - New Business,Closed - Lost,Guest Pro,,New Business,0.0,
d5ff16a4e3199cf1d8969b74eeea66ad,2026-03-11,Smokeshow Southern BBQ - Catering,001PV00001vqQ57YAE,Max Baker,Smokeshow Southern BBQ - Catering - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,227.0,"4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Catering and Events ($0.00), Inventory Management ($25.00), Invoice Automation ($89.50), Onboarding Recap ($0.00), Recipe Costing ($25.00), Self Install ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($0.00), Toast Catering and Events ($50.00), Toast Catering and Events Management Pro ($0.00), Toast Classroom Live and On-Demand ($0.00), Upgrade to Toast Catering and Events Pro ($37.50), xtraCHEF ($0.00), xtraCHEF Invoice Automation Onboarding ($200.00), xtraCHEF Pro ($0.00), xtraChef Recipe and Inventory Onboarding ($300.00)"
4b46f7a58c5d736200d8d4797d0db50a,2026-03-11,Pizzabilities by Nicolosi's - Santee,001PV00002APdxcYAD,Rachel Ibrahim,Guest Pro - Pizzabilities Santee - #GuestPro #GTMx #WillAndrews #Growth,Closed - Lost,Guest Pro,,Existing Business (Upsell),150.0,Managed Marketing Services ($150.00)
feea65fa0b4ef3901b50af71a0be8a77,2026-03-11,FTS Booster Club,0014W000033t0XTQAY,Tommie Purser,Amendment for contract #00627144,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"Card Reader ($0.00), Toast Tap (On Counter) ($134.10)"
f8acd05b2c064b1ac73599d1700ee949,2026-03-11,Lolita's at Eastlake,0014W00003Mg3prQAB,Carlita Jimenez,Lolita's at Eastlake [kiosk monthly],Closed - Lost,Guest Pro,,Existing Business (Upsell),100.0,Kiosk Monthly Subscription ($100.00)
1d9a90f34b804789506bcdf58041224e,2026-03-11,Lolita's at Sunbow,0014W00003JUyL7QAL,Sara Geiken,Lolita's Sunbow #GuestPro,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,
4ca6361c3fa33d449ab7f37a4886d986,2026-03-11,San Diego Country Estates,0014W00002xfTcJQAU,Rachel Ibrahim,San Diego Country Estates - Sling,Closed - Lost,Guest Pro,,Existing Business (Upsell),70.0,Scheduling Pro ($70.00)
b215754231dbd4787f4af391f4d8caac,2026-03-11,Peaches HTX,001PV00001CrhXHYAZ,Justin Loder,peaches handhelds,Open,Guest Pro,,Existing Business (Upsell),200.0,"Handheld Monthly Software Subscription ($200.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($2156.40)"
e6bfcfe352ceec31e5302afd71c7acc1,2026-03-11,Cardiff Beach Bar at Tower13,001C000001ataQOIAY,Ali Terwilliger,Handhelds - Amendment for contract #00619944,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,"Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($3234.60)"
53678d4117a592beb6a1f279992c81ae,2026-03-11,Cardiff Beach Bar at Tower13,001C000001ataQOIAY,Ali Terwilliger,Cardiff Beach Bar at Tower13 - Customer Upsell + Software + Hardware,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),50.0,"Handheld Monthly Software Subscription ($50.00), Shipping & Handling ($0.00), Shipping & Handling ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($419.30), Toast Go® 3 Handheld Charging Dock (NA) ($139.30), Toast Go® 3 Handheld Power Supply (NA) ($13.30)"
e5f3eb2559e9c4ab352b3f7a8261d892,2026-03-11,,001PV00002z6J2DYAU,Gillian Shepherd,El Dorado,Closed - Lost,Guest Pro,,New Business,0.0,
15cbf454e62002a6bf3dec9a3e78cab4,2026-03-11,,0014W00002fO5uPQAS,Carlita Jimenez,3N1 SPORTS BAR AND GRILL - SMB POS - New Business,Closed - Lost,Guest Pro,,New Business,0.0,
fd449a4b0f1909064b46238e37b64d99,2026-03-11,9th Street Ghost Kitchen 2,001PV00002yetGkYAI,Mary Andreoli,9th Street Ghost Kitchen 2 - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,45.0,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Digital Storefront ($0.00), Existing Concept Menu Carry Over ($0.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($0.00), Pronto 8 Port Switch Non POE ($0.00), Pronto Router ($0.00), Routers ($0.00), Self Install ($0.00), Software Monthly Subscription ($45.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Kitchen Printer ($0.00), Toast Welcome Kit ($0.00)"
6b1afc72a1c0d6928b7be284620ba016,2026-03-11,City Pickle USA,001PV00002fEtvFYAS,Kyle Wearner,Amendment for contract #00777559,Closed - Lost,Guest Pro,,Existing Business (Upsell),50.0,"Handheld Monthly Software Subscription ($50.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($718.80)"
4099d340ff19b1f67cd84d2c339ad2d1,2026-03-11,Pantana Bob's - Wilmington,0014W000037YVLTQA4,Mat Szabo,Amendment for contract #00778343,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),30.0,"Cellular for Toast Go Monthly Subscription ($20.00), Handheld Monthly Software Subscription ($10.00), Hardware Accessories ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi + Cellular (US) ($187.25), Toast Go® 3 Handheld Protective Case (Peppercorn Gray Color) ($0.00)"
1d7bfe9085e7d4db4a67a23bfca4572e,2026-03-11,,0014W00003MgGoYQAV,Madison Matthews,Bazaar del Mundo - SMB POS - New Business,Closed - Lost,Guest Pro,,New Business,0.0,
af80e2597769c7b261b6d231427ddab4,2026-03-11,Lolita's at Kearny Mesa,0014W00003JUyKZQA1,Sara Geiken,Lolita's Kearny Mesa #GuestPro,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,
119a77f0de71f21ef71b3624e6cc6d0e,2026-03-11,Lolita's at Bonita,0014W00003JUyKnQAL,Sara Geiken,Lolita's Bonita #GuestPro,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,
25b7c605a171fa2e1d7a63eb74acd539,2026-03-11,Lolita's at Chula Vista,0014W00003GWmznQAD,Sara Geiken,Lolita's Chula Vitsa #GuestPro,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,
2d8075fe8f258a20f480b0992caaaaf0,2026-03-11,The Vandiver Clayton,0014W00003P2nk3QAB,Zack Berkowitz,The Vandiver Clayton - XC Pro,Closed - Lost,Guest Pro,,Existing Business (Upsell),223.2,"Inventory Management ($40.00), Invoice Automation ($143.20), Recipe Costing ($40.00), xtraCHEF ($0.00), xtraCHEF Pro ($0.00)"
e10725beec78459cf00e90473cea7da9,2026-03-11,Fallin's BBQ,001PV00002nYCvyYAG,Angad Dumra,Amendment for contract #00793045,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"22"" Toast Flex Antimicrobial Screen Protector ($0.00), Hands-Free 2D Scanner (Wired) ($0.00), Hardware Accessories ($0.00), Scanners ($0.00), Screen Protector ($0.00), Toast Welcome Kit ($0.00)"
4d1e565c9d605130bde4810b1939b371,2026-03-11,Island Pasta,001PV00002bqmoeYAA,Lauren Garcia,Amendment for contract #00761696 Island Pasta <UPSELL ROUTER>,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"Pronto Router ($0.00), Routers ($0.00)"
74e7da332e79d90d12191ba27f338c95,2026-03-11,Uncle Chai Thailand Street Food New Location,0014W00002W77rGQAR,Sara Geiken,Uncle Chai Thailand Street Food New Location - monthly sub,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),50.0,Handheld Monthly Software Subscription ($50.00)
a2751cb2f0b4082c8f920de0a2e36755,2026-03-11,Wolfsmiths,001PV00001zPzavYAC,Cole Lelli,Wolfsmiths - OPT,Closed - Lost,Guest Pro,,Existing Business (Upsell),69.0,Toast Mobile Order & Pay ($69.00)
f232bab8d98dc1cac473e569768dd7aa,2026-03-11,Crispellis - Railyard,0014W00003MgDUHQA3,Katrina Hayes,Crispellis - Railyard- Marketing,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),68.0,"Gift Card Program Monthly Subscription ($31.89), Gift Card Program Monthly Subscription ($-50.00), Loyalty Program Monthly Subscription ($31.89), Marketing ($0.00), Marketing Monthly Subscription ($47.84), SMS Marketing Base Subscription - 500 Monthly Texts ($6.38), Toast Marketing Essentials ($0.00)"
e6e6451056ee1d9b23b1056183dd81d6,2026-03-11,Olive and Brew,001PV00002sCG47YAG,Ryan Nordquist,Amendment for contract #00803405,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"Cash Drawer ($0.00), Flex 3 16"" Cash Drawer w/ Insert (US/ANZ) ($0.00)"
212c20e182f23cc533423c66dd01bb5f,2026-03-11,,001PV00002y6d1XYAQ,Joanna Grafas,Press Room Bar and Grill-,Closed - Lost,Guest Pro,,New Business,385.0,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($110.90), 22"" Toast Flex for Kitchen with Wall Mount ($99.90), 22""Toast Flex Terminal with empty space for stand - NA ($99.90), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Digital Storefront ($0.00), Handheld Monthly Software Subscription ($150.00), Kitchen Display Screen Monthly Subscription ($70.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Menu Template ($125.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Printing Hub (US) ($0.00), Pronto 24 Port Switch POE ($49.90), Pronto 24 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Pronto Router ($33.90), Routers ($0.00), Routers ($0.00), Self Install ($0.00), Software Monthly Subscription ($90.00), Stands ($0.00), Switches ($0.00), Switches ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Flex Receipt Printer G3 ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($179.70), Toast Kitchen Printer ($0.00), Toast Welcome Kit ($0.00), Universal Counter-Wall-Pole Terminal Mount Kit ($0.00), Virtual-Led Training ($200.00)"
d85faa1c6abcbbfc6aed079ea01deb6b,2026-03-11,B and C Pizza,001PV00002zgF8AYAU,Kelly Sendek,B and C Pizza,18. Live,Guest Pro,,New Business,200.0,"4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Digital Storefront ($0.00), Kitchen Display Screen Monthly Subscription ($35.00), Local by Toast ($0.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Self Install ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($90.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($299.50)"
a2f758a48d7ccd35de8289bf4aeec9fe,2026-03-11,,001PV00002wnOOYYA2,Madison Matthews,Nature Forward Socal Bistro,Closed - Lost,Guest Pro,,New Business,495.4,"3rd Party Delivery ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($74.00), DoorDash Integration ($15.00), Gift Card Program Monthly Subscription ($12.50), GrubHub Integration ($15.00), Handheld Monthly Software Subscription ($50.00), Kiosk Monthly Subscription ($100.00), Kitchen Display Screen Monthly Subscription ($0.00), Local by Toast ($0.00), Loyalty Program Monthly Subscription ($12.50), Marketing ($0.00), Marketing Monthly Subscription ($18.75), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), SMS Marketing Base Subscription - 500 Monthly Texts ($2.50), Self Install ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($90.00), Toast Advertising Essentials ($0.15), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Pro ($0.00), Toast Marketing Essentials ($0.00), UberEats Integration ($30.00)"
b811b3ddb56ab39f1af0d6626eaa1a07,2026-03-11,,001PV00002iQNGPYA4,Joanna Grafas,Bigby Coffee Shop - SMB POS - New Business,Closed - Lost,Guest Pro,,New Business,0.0,
625cffc9bdfb0ea69623d2a8857c922c,2026-03-11,space city smoothies llc,001PV00002rd9LeYAI,Cole Lelli,Adding Tips Manager,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,Toast Tips Manager ($0.00)
07682ef699224537c9a9e121f79253e1,2026-03-11,Francesca's Italian Kitchen,001C000001mLAueIAG,Quincy Atkinson,Amendment for contract #00574715,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"Thermal Printer ($0.00), White Toast Printer with Power Supply ($592.20)"
